Time,relative_humidity:%,Water_Content:m3_m-3,Lwout:W_m-2,temperature:K,u_wind:m_s-1,v_wind:m_s-1,pressure:hPa,potential_temperature:K,temperature_scale:surface:K
2023/2/13 16:00,99.52027,0.238989,414.9823,274.636531,-1.722459213,0.9119952079938576,890.3357,283.9039979199981,0.14534150978463875
2023/2/13 16:30,99.52095,0.2388728,407.4697,274.63192399999997,-2.010199117,1.4075565748054668,890.5234,283.88213736084435,0.23502737275632524
2023/2/13 17:00,99.52354,0.2387615,398.8648,274.62746599999997,-2.113605087,1.2800447401610047,890.809,283.85152244169825,0.018081486614311595
2023/2/13 17:30,99.52158,0.2386337,394.4043,274.623255,-1.905139228,1.5372535651255792,891.0984,283.82082854923016,0.15067665143849873
2023/2/13 18:00,99.52502,0.2385133,387.7697,274.619401,-2.488548249,1.875255612141782,891.5362,283.77701796943666,0.054624014809931024
2023/2/13 18:30,99.52551,0.2383895,383.1118,274.615978,-2.109252865,1.8792757518985685,892.0227,283.7292530266357,-0.088913173
2023/2/13 19:00,99.52829,0.2382736,381.9473,274.61308199999996,-2.061564546,1.5143697113684038,892.2907,283.7019104983913,-0.031121296
2023/2/13 19:30,99.52903,0.2381597,379.89,274.61095,-1.897339885,1.6493323988821351,892.5377,283.6772740680908,-0.184994525
2023/2/13 20:00,99.52808,0.2380435,378.5172,274.60975399999995,-2.045262295,1.7101047177633755,892.4987,283.6795802254875,-0.074359062
2023/2/13 20:30,99.53339,0.2379232,377.8828,274.60950299999996,-2.166722209,2.063341674857124,892.6218,283.6681427428121,0.08048399000551743
2023/2/13 21:00,99.53703,0.2377994,376.5464,274.610081,-2.200105844,1.8923895679157978,892.6099,283.669820314123,-0.126316033
2023/2/13 21:30,99.53637,0.2376795,375.6242,274.611615,-1.852130437,2.0354647733811335,892.4252,283.68817791270646,0.04443064711757226
2023/2/13 22:00,99.54075,0.2375479,374.5797,274.614587,-1.920313571,2.0665035174791955,892.3973,283.6937822166221,0.25387578215482814
2023/2/13 22:30,98.17707,0.237397,373.8876,274.619236,-1.848066835,1.874052553048303,892.4894,283.69022000181894,-0.041049737
2023/2/13 23:00,93.16003,0.237254,373.5833,274.625416,-1.439007142,1.5704007274055642,892.2296,283.7202036696663,0.03872035195667554
2023/2/13 23:30,92.18588,0.2370993,373.522,274.63318699999996,-1.53669269,1.463372671807091,891.7839,283.7687399485838,-0.000461898
2023/2/14 0:00,91.1454,0.2369631,371.9481,274.64232999999996,-1.617760634,1.6405080099632559,891.6461,283.79071687380457,-0.283336763
2023/2/14 0:30,88.64395,0.2368302,371.1152,274.652026,-2.057827095,2.176091139558073,891.7851,283.78809651396074,-0.312272195
2023/2/14 1:00,89.17915,0.2367203,370.1407,274.66150999999996,-2.006489398,1.9786673033403679,891.5654,283.81787526796074,0.048699328422308015
2023/2/14 1:30,90.87799,0.2365562,369.6664,274.670908,-1.794882512,1.9113557410989417,891.142,283.86610927730476,-0.054305778
2023/2/14 2:00,91.54297,0.2364066,368.9875,274.68062699999996,-1.800162536,1.750581573267811,890.8583,283.9019799414035,-0.364002528
2023/2/14 2:30,93.19656,0.2362845,369.1064,274.69041,-1.98709314,2.0150337101545204,890.5522,283.93996968113623,-0.022267824
2023/2/14 3:00,94.26271,0.2361609,367.8255,274.699679,-2.260860029,1.8637091854138481,890.3472,283.96822885870847,-0.189246043
2023/2/14 3:30,94.27754,0.2360365,368.1107,274.707881,-2.369770025,1.753537575342954,890.4879,283.963887090911,-0.241886802
2023/2/14 4:00,94.13402,0.2359227,366.0218,274.714519,-2.190918672,1.3850412896184303,890.7437,283.9474464998749,-0.022970171
2023/2/14 4:30,94.36446,0.2358072,365.8715,274.719322,-2.184603922,1.5070572993709301,890.8003,283.94725598670647,-0.106074793
2023/2/14 5:00,94.15061,0.2356865,364.9295,274.722295,-2.415367062,1.7742634968612612,890.8821,283.94287944498706,0.20935183948895256
2023/2/14 5:30,94.19294,0.2355816,366.9087,274.723621,-2.378539469,1.9123948322843338,890.9939,283.9340698610242,-0.147903203
2023/2/14 6:00,93.6125,0.2354669,368.4656,274.72354199999995,-2.394755159,1.981113760138927,891.6161,283.87736301746685,-0.230376411
2023/2/14 6:30,93.40954,0.2353504,368.5088,274.722264,-1.84418776,2.3267858748004184,892.3574,283.8086447834887,-0.080326854
2023/2/14 7:00,97.02131,0.2352536,369.7897,274.71998199999996,-2.713331514,1.702069650196419,891.9125,283.84672783037996,0.031879246321198235
2023/2/14 7:30,99.3667,0.2351292,369.9531,274.71698299999997,-2.665775473,1.5267040082766505,891.7341,283.8598525108883,-0.164922204
2023/2/14 8:00,99.53298,0.2350103,372.7111,274.71349499999997,-2.895938591,2.254426684363122,891.632,283.8655349412682,-0.146150721
2023/2/14 8:30,99.53223,0.2348976,374.6192,274.709615,-2.684858713,1.9221700474593701,891.4757,283.8757444082265,-0.105357984
2023/2/14 9:00,99.53258,0.2347817,377.2591,274.70539299999996,-2.269126278,1.7161267251353283,891.4585,283.8729464030396,-0.10314239
2023/2/14 9:30,99.53024,0.2346786,378.4547,274.70090799999997,-2.210606367,1.6357626635661884,891.421,283.8717235846976,-0.083993614
2023/2/14 10:00,99.53223,0.2346054,378.9293,274.696262,-1.972618078,1.7575385969968205,891.5192,283.8579885066141,-0.090595455
2023/2/14 10:30,99.53441,0.2345208,387.3316,274.69154899999995,-2.022835332,2.3106661852187704,891.3864,283.86520019967355,-0.254274258
2023/2/14 11:00,99.53146,0.2344179,393.7452,274.686858,-2.796650165,2.1849825759307615,891.0563,283.8903939003035,-0.207536471
2023/2/14 11:30,99.53207,0.2343169,395.0725,274.682237,-1.856492291,1.95633467862014,891.0097,283.88986007167193,-0.266267068
2023/2/14 12:00,99.52774,0.2342212,399.8907,274.677711,-2.112611161,1.3719457292028538,890.7076,283.91268900223787,-0.289671145
2023/2/14 12:30,99.53157,0.2341132,406.3434,274.67328899999995,-1.675669611,2.5220855168701815,890.7626,283.9031096867639,0.08351312613669196
2023/2/14 13:00,99.53357,0.2340158,406.0142,274.66896599999995,-0.755301441,2.984922232327133,890.9116,283.88507476372126,0.014060765836457035
2023/2/14 13:30,99.5341,0.2339201,399.5584,274.664722,-1.405969309,2.8199381734079805,890.9066,283.8811435652417,-0.181143552
2023/2/14 14:00,99.53349,0.2338281,402.1611,274.66054299999996,-1.336302712,2.7038030740364563,890.9253,283.8751219230791,-0.022127011
2023/2/14 14:30,99.53316,0.2337438,414.0784,274.656438,-0.6809337,2.22723377663791,891.1161,283.8535119931146,0.1127461472606681
2023/2/14 15:00,99.53625,0.2336503,411.7381,274.65243499999997,-0.024416846,2.7978934607335515,891.3126,283.83149416374846,-0.043659132
2023/2/14 15:30,99.5394,0.2335707,405.7227,274.64853899999997,1.6042370558683676,2.168001953084635,891.7053,283.7917493715496,-0.126807182
2023/2/14 16:00,99.54086,0.2334581,402.5897,274.644774,1.2744754070633957,2.7456222312602643,891.8771,283.7722392927522,0.04653763921984703
2023/2/14 16:30,99.54292,0.233362,396.2247,274.64118399999995,1.9439262968705642,2.252060290563975,892.1681,283.7420819687766,-0.361455068
2023/2/14 17:00,99.54082,0.2333137,391.3883,274.637842,0.8325718202440668,2.135436293626078,892.4832,283.7100036930199,-0.004789979
2023/2/14 17:30,99.54158,0.2332021,388.3969,274.63480799999996,1.194859736299253,2.120534416266541,892.7889,283.67911061328095,0.043390299652170956
2023/2/14 18:00,99.54444,0.2331114,386.8132,274.632167,1.436023118923022,1.3251239949222098,893.0422,283.6533914023598,-0.07375605
2023/2/14 18:30,99.54723,0.2330151,385.7596,274.62999299999996,0.06523197692986679,1.4365196793590478,893.2693,283.63054013393435,-0.047946782
2023/2/14 19:00,99.54579,0.2329312,384.5935,274.628385,0.7242245493555534,1.4981304356132497,893.5275,283.60546004621244,-0.029955081
2023/2/14 19:30,99.54303,0.232838,382.7557,274.627665,-1.101215827,0.8917469941176196,893.6717,283.5916410293492,-0.009132751
2023/2/14 20:00,99.53652,0.2327429,382.5766,274.628267,-1.549024539,1.0059482976727554,893.3427,283.62209912038816,-0.312087408
2023/2/14 20:30,99.53509,0.2326634,382.7225,274.63051299999995,-1.590605117,1.3924695186908902,893.2606,283.63186644560403,-0.175276499
2023/2/14 21:00,99.54409,0.2325711,380.2277,274.634142,-1.355494597,1.341373698259631,893.7209,283.5938686971454,-0.288049526
2023/2/14 21:30,99.53689,0.232481,378.1889,274.638648,-1.804850016,1.525216516091695,893.5569,283.61339232233706,0.08689048387713155
2023/2/14 22:00,99.5312,0.232402,376.7049,274.644002,-2.201575989,1.9409503247249182,892.8444,283.68356889763106,-0.133588444
2023/2/14 22:30,99.53088,0.232311,376.1313,274.65038699999997,-2.800727252,2.4346350565837724,892.5863,283.7135992796537,-0.12880253
2023/2/14 23:00,99.52917,0.2322158,375.4801,274.657135,-2.694672389,2.2771747222900975,892.2645,283.749802007518,-0.287662963
2023/2/14 23:30,99.53104,0.2321108,375.3328,274.66331499999995,-2.869220577,2.5925397355136766,892.0042,283.7798424904251,-0.287761392
2023/2/15 0:00,99.5301,0.2320311,375.6474,274.66840299999996,-2.72601924,2.463147398054628,892.2448,283.7632330861941,-0.183494647
2023/2/15 0:30,99.52988,0.2319455,376.751,274.672279,-2.866870251,2.431282781179818,891.9671,283.79247647636106,0.16214790152671563
2023/2/15 1:00,99.53059,0.2318665,374.7816,274.675373,-2.911729408,2.658774314242622,891.5804,283.83083606379665,-0.066994783
2023/2/15 1:30,99.53046,0.2317981,375.6592,274.678187,-2.755060178,2.369725599519645,891.4252,283.8478619447587,-0.138616512
2023/2/15 2:00,99.5312,0.2317084,373.3334,274.680792,-2.357484541,2.2138253405733788,891.1868,283.87224681363574,0.4025840860347987
2023/2/15 2:30,99.53058,0.2316272,375.8303,274.683085,-2.366344888,2.07157835207325,891.0721,283.88505626928753,-0.351641107
2023/2/15 3:00,99.53114,0.2315387,377.2782,274.684986,-2.572298623,2.0607997952824837,890.8478,283.9074413515636,-0.31880829
2023/2/15 3:30,99.5308,0.2314714,377.5312,274.68636,-2.610663012,2.182853096229845,890.9589,283.8987459999195,-0.092044434
2023/2/15 4:00,99.53194,0.2313896,376.8305,274.68713399999996,-2.587512489,2.225611852273128,890.8825,283.9065019055071,-0.109307139
2023/2/15 4:30,99.52918,0.231314,376.903,274.687169,-2.569786121,2.233880993712677,890.8621,283.90839555737745,-0.607716423
2023/2/15 5:00,99.52904,0.2312433,378.8436,274.68632599999995,-2.449925433,1.914091526787472,891.0529,283.89015357249406,-0.059706772
2023/2/15 5:30,99.52964,0.2311636,382.0562,274.68458899999996,-2.848480262,2.2902369305371035,891.2651,283.869045139717,-0.015816154
2023/2/15 6:00,99.52877,0.2310861,382.1246,274.68204699999995,-2.715290345,2.19096310813854,891.2662,283.86631804507306,-0.189880281
2023/2/15 6:30,99.52798,0.2310163,383.7437,274.678831,-2.380038089,1.8328760723594082,891.649,283.8281699788964,0.07853463502228339
2023/2/15 7:00,99.52863,0.2309538,383.8948,274.675079,-1.058347426,-1.4049846,892.6096,283.73698992793334,-0.03735422
2023/2/15 7:30,99.52731,0.2308735,384.2113,274.670861,-1.734428849,-0.200680265,892.8234,283.71321852437853,-0.453458153
2023/2/15 8:00,99.52347,0.2634642,387.7493,274.665775,-2.597914335,1.5671621197813916,892.1026,283.7734404919605,-0.219187444
2023/2/15 8:30,99.52234,0.296424225,391.2023,274.660347,-2.243869598,1.52493220411283,892.0459,283.7729857533324,-0.006260687
2023/2/15 9:00,99.52153,0.296424225,394.1673,274.648326,-2.317337169,1.6590504649482751,891.9686,283.7675917984927,0.260453097785492
2023/2/15 9:30,99.51954,0.296424225,393.8799,274.632703,-1.876049116,0.8313505360722787,891.8804,283.7594671497434,0.027159149486861517
2023/2/15 10:00,99.51952,0.296424225,383.229,274.620545,-0.940281412,-1.702614421,892.1641,283.721122489836,0.09359062360906552
2023/2/15 10:30,99.52175,0.296424225,382.318,274.610814,-1.489737288,0.4243628297545781,891.975,283.72825261870327,0.2149653547281983
2023/2/15 11:00,99.51783,0.2950821,396.2915,274.602287,-1.584943844,0.5894353320211898,891.839,283.73180340423846,0.034667332343508925
2023/2/15 11:30,99.52121,0.2933871,388.3189,274.594727,-1.476218214,0.6696422807455825,891.807,283.72690077959925,-0.074740934
2023/2/15 12:00,99.52289,0.2909121,379.8103,274.588153,-1.257308727,0.457622951769745,891.7676,283.72368960572265,-0.374669333
2023/2/15 12:30,99.52396,0.287703,377.0636,274.582357,-0.996150161,0.11702074931063111,891.8818,283.70732078027385,0.16487644055455572
2023/2/15 13:00,99.52493,0.2847703,375.5535,274.577188,0.5869167205698627,-0.50304847,891.9473,283.69602738793867,-0.163432811
2023/2/15 13:30,99.52531,0.2821244,376.0374,274.572589,0.7950514038975285,-1.262520204,892.0123,283.6853691319575,0.1886780825094855
2023/2/15 14:00,99.52381,0.2797645,378.2334,274.568452,-0.717773585,-1.190336541,892.051,283.6775784932668,0.2568585311637012
2023/2/15 14:30,99.51939,0.2777133,376.9567,274.564707,-1.229791462,-0.304798227,892.0338,283.67527201899645,0.31076555851022664
2023/2/15 15:00,99.51662,0.2758968,375.6935,274.561286,-1.015188941,-1.046496734,892.1358,283.6624705935011,-1.448488718
2023/2/15 15:30,99.51553,0.2743291,376.9874,274.558074,-0.974516332,-1.459569429,892.2939,283.6447912704848,-0.268426085
2023/2/15 16:00,99.51617,0.2729586,375.7453,274.554933,-1.356102827,0.45374565865928174,892.7299,283.6019601019867,-0.243944721
2023/2/15 16:30,99.51628,0.2717237,376.8001,274.55176,-1.535552505,0.8268098365781709,892.805,283.5918665001741,0.30358823539853985
2023/2/15 17:00,99.51557,0.2706298,374.7571,274.548499,-1.256998941,0.3963302437466323,893.3797,283.5363635928984,-0.583606683
2023/2/15 17:30,99.51502,0.2696294,374.0797,274.545217,-1.079970225,0.27728922418881313,893.6131,283.5118135800461,0.35618345916117355
2023/2/15 18:00,99.51203,0.2687254,373.516,274.542079,-1.321672731,0.6792475196092194,893.9618,283.4769727613737,-0.09691618
2023/2/15 18:30,99.51442,0.2679343,373.4045,274.53916999999996,-1.624293165,0.9682730574702515,894.1878,283.4534969109912,0.10797870877727177
2023/2/15 19:00,99.51361,0.2672017,373.125,274.53646699999996,-1.837750503,0.6580099444418563,894.5202,283.4206081186282,-0.189771383
2023/2/15 19:30,99.51309,0.2665178,372.6294,274.53403199999997,-1.668868787,0.4284926755850449,894.6199,283.4090696073652,-0.157333912
2023/2/15 20:00,99.51449,0.2658635,372.2497,274.53205599999995,-1.526989699,0.6356244636793152,894.6255,283.40652286528604,-0.591354465
2023/2/15 20:30,99.51663,0.2652524,372.0241,274.530664,-1.305681786,0.9108562305252618,894.7164,283.3968590128467,-0.060308344
2023/2/15 21:00,99.51653,0.2646993,371.3973,274.52991399999996,-1.340878308,0.8281433220898939,894.7698,283.391252367359,-0.011070081
2023/2/15 21:30,99.51554,0.2641851,371.0731,274.530018,-0.858338301,1.267760372307039,894.5952,283.40716150267383,-0.212921586
2023/2/15 22:00,99.51598,0.2637134,368.6289,274.53117999999995,-1.387808502,1.0194466938922562,894.355,283.4301064079825,0.12300287271646854
2023/2/15 22:30,99.51791,0.26329,366.3735,274.533265,-1.361007675,0.11667951700564415,894.145,283.45127661263444,0.12476412612421807
2023/2/15 23:00,99.51752,0.2629388,364.7469,274.53592899999995,-0.197306467,1.6069322195073004,893.7081,283.4936116474094,-0.250196757
2023/2/15 23:30,99.51711,0.2619661,364.6227,274.53894099999997,-1.197462743,1.0896072593723236,893.3718,283.5272090334837,0.007994330129197438
2023/2/16 0:00,99.51877,0.2617974,364.8416,274.54215999999997,0.6703839459349176,1.3329101113851336,893.3476,283.53272785571863,-0.412390598
2023/2/16 0:30,99.51612,0.2614381,365.3708,274.545435,-0.652561778,0.9711143735615799,892.9589,283.57136795963453,-0.127927428
2023/2/16 1:00,99.51733,0.2610539,363.9146,274.54880499999996,0.33031971695887796,1.2242192959548575,892.7429,283.5944502595904,-0.238484494
2023/2/16 1:30,99.51521,0.2606407,365.4577,274.552108,-0.651895721,1.4238637467677095,892.4917,283.6206658574174,-0.058736778
2023/2/16 2:00,99.51409,0.260294,366.8803,274.55499799999996,-1.191339105,1.2336677575807866,892.406,283.63143307541645,0.019733763680938078
2023/2/16 2:30,99.51317,0.2599789,367.1017,274.55718299999995,-1.039732846,0.8389586450195154,892.3743,283.6365690091138,-0.016634859
2023/2/16 3:00,99.51393,0.2596365,367.0834,274.558471,-1.545664678,0.5111797183149356,892.3715,283.63815387982163,-0.338062644
2023/2/16 3:30,99.51414,0.2593366,367.0219,274.55880499999995,-1.346095674,0.19397534983949538,892.3876,283.6370368413885,-0.173126781
2023/2/16 4:00,99.51196,0.2590235,366.0745,274.55823399999997,-1.246254034,0.08277610159960072,892.7004,283.60804754841786,0.021503881969731246
2023/2/16 4:30,99.51147,0.2587507,363.9293,274.55683799999997,-1.362228285,0.4637403354367056,893.0347,283.5762684100779,-0.119154498
2023/2/16 5:00,99.50967,0.2584254,362.2496,274.554688,-1.08658427,0.6477342240612735,893.1085,283.5673525831859,-0.051186651
2023/2/16 5:30,99.50758,0.258128,360.8255,274.551851,-0.991553986,0.7125038190658195,893.3929,283.5386283666523,-0.065761169
2023/2/16 6:00,99.50818,0.2578582,360.9019,274.54840299999995,-1.437045906,0.5835238321291562,893.5638,283.5195727432654,0.20418078421973138
2023/2/16 6:30,99.50679,0.2576039,361.4632,274.54445499999997,-1.487462132,0.5238181049806007,893.7065,283.50256085279347,-0.223425849
2023/2/16 7:00,99.50615,0.2573508,361.5758,274.540121,-1.714073757,0.6717381599655577,893.8629,283.48391200552146,-0.176368506
2023/2/16 7:30,99.50703,0.2570711,360.24,274.53550299999995,-1.705816834,0.614131849404714,893.7554,283.4888850265824,0.14535893748475984
2023/2/16 8:00,99.50551,0.2568157,359.6898,274.53067899999996,-1.203973891,1.1032388090363734,893.6228,283.49592154810955,-0.087548705
2023/2/16 8:30,99.50422,0.2565653,361.4326,274.52568199999996,-1.546554733,1.288540825063216,893.3333,283.51700691147016,-0.011243386
2023/2/16 9:00,99.50329,0.2563145,361.6706,274.520513,-1.721412723,0.6885159671101362,893.0784,283.53478600946175,0.021168889986288658
2023/2/16 9:30,99.50495,0.2560666,361.7275,274.51519299999995,-2.026209703,0.056597161692674446,892.8173,283.55297934224626,0.5410536490585947
2023/2/16 10:00,99.50407,0.2558289,363.2413,274.50973999999997,-1.697499343,0.567975334965115,892.5995,283.5671129123202,0.3316961848976829
2023/2/16 10:30,99.50509,0.2553659,366.1969,274.498467,-1.531427912,0.38466810361012943,892.21,283.5908304380952,0.02871267092155807
2023/2/16 11:00,99.50506,0.2551304,366.9908,274.492682,-1.470576991,0.5265427936568543,891.8651,283.61618299917126,0.03963825799466292
2023/2/16 11:30,99.5034,0.254892,365.4997,274.48695299999997,-1.418277863,0.4883522316857349,891.7029,283.6250021847578,-0.370376146
2023/2/16 12:00,99.50526,0.2546722,365.2123,274.48136,-1.655956576,1.083627619291757,891.4207,283.6448733078237,-0.079654721
2023/2/16 12:30,99.50362,0.2544614,367.6664,274.475918,-1.801829375,1.448708011874633,890.9725,283.6800090317138,-0.074537999
2023/2/16 13:00,99.5049,0.2542263,365.5915,274.470642,-1.166597368,-0.809599025,890.8173,283.6886759049276,-0.359790946
2023/2/16 13:30,99.50693,0.254018,366.6551,274.46556599999997,-0.16542762,-1.589414264,890.7831,283.6865412460355,-0.334420281
2023/2/16 14:00,99.5075,0.2538002,367.5984,274.460693,0.3894306079605276,-1.041579474,890.8463,283.67575426163927,0.004503092230087425
2023/2/16 14:30,99.50603,0.253592,364.3784,274.456037,1.5502011346661018,-1.907522069,890.8855,283.6673756362406,-0.352907334
2023/2/16 15:00,99.50796,0.2533997,363.9824,274.45162999999997,0.7499031842185206,-1.551249243,890.9109,283.66051005611496,-1.054449935
2023/2/16 15:30,99.50687,0.2532023,361.5041,274.447495,0.049964081703036844,-1.243997022,891.0906,283.63989142943836,-0.435405782
2023/2/16 16:00,99.50789,0.2530203,360.1473,274.443635,-1.803690582,1.1535082506996932,890.9717,283.6467162424603,-0.44818529
2023/2/16 16:30,99.50947,0.2528162,359.4388,274.44005,0.9070557655372512,-1.827251991,891.2961,283.61351120610624,-0.412647308
2023/2/16 17:00,99.50922,0.2526357,359.2111,274.436761,1.084556176138194,-1.63858564,891.5854,283.5838162799763,-0.353865884
2023/2/16 17:30,99.50999,0.252449,358.5824,274.433831,0.7710707912094871,-0.798467178,891.5052,283.58807724204115,-0.235969217
2023/2/16 18:00,99.51118,0.2520662,356.8949,274.42924,1.6918143885183135,-0.949401956,891.7339,283.56255129272097,-0.144386594
2023/2/16 18:30,99.51196,0.2518938,355.1965,274.427707,2.0496768112686476,-2.416895937,892.0233,283.53467966534663,-0.17471793
2023/2/16 19:00,99.51242,0.2517236,354.2422,274.42668899999995,2.092464485260705,-2.786901035,892.0027,283.5354987112832,-0.053589017
2023/2/16 19:30,99.51623,0.2515525,353.7712,274.42610499999995,2.232625719578148,-2.279882321,892.1841,283.51842308127925,0.023980001060298115
2023/2/16 20:00,99.51602,0.2513984,353.4517,274.426177,2.2481867981561163,-2.031392655,892.1057,283.52561614681366,0.04900627840346391
2023/2/16 20:30,99.51547,0.2512298,353.2219,274.427398,2.7633668932342146,-3.101535009,891.5889,283.57382315326464,0.08054294289495832
2023/2/16 21:00,99.51494,0.251048,352.4901,274.430211,2.5138711625378716,-2.74340897,891.2509,283.6074526838472,0.08153284615884686
2023/2/16 21:30,99.51534,0.2508781,351.5919,274.434465,1.923478518775743,-1.977956367,890.9533,283.63891235180404,0.10757587305705987
2023/2/16 22:00,99.51696,0.2507179,350.7346,274.43927499999995,2.1597088536093003,-1.985954095,890.8054,283.65733809712265,0.10974790106844033
2023/2/16 22:30,99.51476,0.2505625,349.8083,274.443877,2.5721380508434493,-2.856648709,890.5934,283.6813855831351,0.12759684080248482
2023/2/16 23:00,99.5172,0.250411,349.3279,274.44795799999997,2.3622930808245517,-3.023597262,890.3787,283.70514685131343,0.15190140853977702
2023/2/16 23:30,99.51494,0.2502687,348.7414,274.451402,2.6881377837091076,-3.203597861,890.3246,283.71363244745163,0.13841233608006537
2023/2/17 0:00,99.51618,0.2501312,348.3396,274.454235,3.2016268144284763,-3.40938627,890.129,283.73437247262507,0.16872855380921128
2023/2/17 0:30,99.51424,0.2499866,348.9363,274.456645,3.110587861099896,-3.540707861,890.0587,283.74326679466276,0.14666503694790103
2023/2/17 1:00,99.51421,0.2498609,349.424,274.45878,2.061303747122832,-2.482852364,890.04,283.7471773297638,0.14185375881408685
2023/2/17 1:30,99.51421,0.2497276,349.2015,274.460621,2.6002568560342967,-2.702066669,889.9962,283.7530703753485,0.14751403850341852
2023/2/17 2:00,99.51333,0.2496012,348.9715,274.46203699999995,2.1854225396011593,-2.889646574,890.0638,283.7483767081055,0.12031438026088721
2023/2/17 2:30,99.51218,0.2494742,349.1343,274.46297999999996,2.3419326048589926,-2.800919969,890.2064,283.7363642657319,0.10600666807939092
2023/2/17 3:00,99.51202,0.2493536,348.6549,274.46336099999996,2.00512397232087,-1.761544452,890.3204,283.72637745531415,0.07901607955496864
2023/2/17 3:30,99.51221,0.2492431,348.9052,274.463106,2.270150443342087,-2.109553973,890.4767,283.7118841765212,0.21233416892808246
2023/2/17 4:00,99.5138,0.2491345,350.6059,274.462209,2.4284926380718987,-2.378155694,890.7928,283.68218886759803,0.17044131667781542
2023/2/17 4:30,99.51102,0.2490478,352.0031,274.460718,2.3859620498343417,-2.531921424,891.0345,283.6586597732084,0.08149549100146097
2023/2/17 5:00,99.51199,0.248954,351.4948,274.458711,1.981465995455391,-2.319998601,891.3292,283.62978654215965,0.06921574926636717
2023/2/17 5:30,99.51171,0.2488813,351.9045,274.456286,2.3845356618432043,-3.742971237,891.4151,283.61947128284436,0.05938526491943364
2023/2/17 6:00,99.51229,0.2488084,351.6081,274.453541,2.3531122675807223,-3.250697103,891.5054,283.6084265269554,0.045376385938878876
2023/2/17 6:30,99.51118,0.248738,352.015,274.45057299999996,2.6123506957822578,-4.10056921,891.5701,283.59947912997364,0.002577345651073823
2023/2/17 7:00,99.50948,0.2486646,352.8833,274.447455,2.520222492185021,-3.079110195,891.6697,283.5872060123456,0.0812198180050896
2023/2/17 7:30,99.50974,0.2485892,353.9306,274.444234,2.9004889080257366,-3.143229723,891.6591,283.5848409502734,0.08236436859797952
2023/2/17 8:00,99.51023,0.2485151,355.9263,274.440927,2.8955908597940354,-4.61596735,891.4971,283.5961461405297,0.04489707754528753
2023/2/17 8:30,99.50852,0.2484719,356.3234,274.437546,2.00066210313006,-3.507534055,891.5938,283.58386408609704,-0.153779012
2023/2/17 9:00,99.50758,0.2484231,355.7379,274.43409299999996,2.40090916616766,-4.573058077,891.6806,283.5724086126325,0.049289630458731984
2023/2/17 9:30,99.50824,0.2483506,357.341,274.430576,2.566543740764567,-4.806709293,891.7681,283.5608246002309,-0.053127341
2023/2/17 10:00,99.50958,0.2482976,358.9124,274.42702599999996,2.6826518914628465,-3.692353562,891.7359,283.5600819014306,-0.307104605
2023/2/17 10:30,99.50888,0.2482538,362.7929,274.42344599999996,2.4737942330807896,-4.85509455,891.6071,283.5680855989066,-0.476461475
2023/2/17 11:00,99.50805,0.2482064,365.7041,274.419829,2.896928096040508,-4.311083809,891.5028,283.5738262946968,-0.193204783
2023/2/17 11:30,99.50609,0.2481642,360.3884,274.416179,2.6116991584604023,-3.800045856,891.452,283.5746714261829,-0.117849872
2023/2/17 12:00,99.50484,0.2481121,359.198,274.41250399999996,2.540328550227452,-3.458238259,891.5577,283.5612678874738,-0.385753842
2023/2/17 12:30,99.5061,0.2480534,360.1127,274.408816,3.0352410322268777,-3.4671279,891.5955,283.55402211508925,-0.36698845
2023/2/17 13:00,99.50514,0.248007,360.0937,274.405135,3.449120080949006,-3.737775631,891.5317,283.5560158581814,-0.319892454
2023/2/17 13:30,99.50597,0.2479577,359.5542,274.40146799999997,2.916060408770586,-3.95524812,891.5464,283.55089077229604,-0.478398352
2023/2/17 14:00,99.50586,0.2479023,359.2643,274.397808,2.6944075965086958,-3.708533902,891.6561,283.5371412531585,-0.01384168
2023/2/17 14:30,99.50525,0.247849,359.7934,274.39414999999997,2.2899342307689596,-3.446628094,891.8757,283.5134132805924,0.03351687218150445
2023/2/17 15:00,99.5063,0.2477969,359.2296,274.39050199999997,2.041843650005682,-2.905249647,892.219,283.4784722468954,0.023976546554672556
2023/2/17 15:30,99.50529,0.2477453,357.6792,274.38690499999996,1.2227174806323926,-2.067502349,892.6282,283.437621192907,-0.015730489
2023/2/17 16:00,99.50545,0.2476854,358.1604,274.383451,0.16674833388012641,-1.463531343,893.2187,283.38050459742885,0.006710185281578218
2023/2/17 16:30,99.50784,0.2476305,356.918,274.380278,0.3586738790038798,-0.915227867,893.6345,283.3395490512338,-0.029721438
2023/2/17 17:00,99.5102,0.2475879,356.3096,274.37756199999995,-0.442324299,0.821485370824048,893.8943,283.3132137708453,0.4099670492070121
2023/2/17 17:30,99.51231,0.2475299,355.893,274.37552999999997,-0.479881029,0.8245181610638345,894.0995,283.29253658016734,0.242723486278045
2023/2/17 18:00,99.51468,0.2474709,355.6432,274.374421,-0.365563473,0.9725658576327932,894.5474,283.25085742168017,-0.022095695
2023/2/17 18:30,99.51215,0.2474142,355.2938,274.37429499999996,-1.008413627,1.1559662437907128,894.8618,283.2222903269488,0.07355400370458481
2023/2/17 19:00,99.51969,0.2473521,355.2069,274.37524299999995,-1.081856998,1.4945268266224936,895.1686,283.19553157341124,0.07208940402468379
2023/2/17 19:30,99.4956,0.2472863,354.9127,274.37742,-0.254807853,1.4304831205028565,895.1854,283.19626003532284,0.340197037803608
